Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SSM,SUSM,SUSMA,SSMA,SMP
2020,9,25,20.63,3.11,95.47,237.75,25.02,2.59,24.83,13.09,101.19,-0.24,-0.86,0.62
2020,9,26,20.55,0.33,95.46,257.81,23.62,2.93,23.65,12.84,98.14,-0.36,-0.94,0.6
2020,9,27,20.55,2.38,95.48,295.12,25.37,2.52,25.08,15.27,100.91,-0.31,-0.53,0.63
2020,9,28,21.59,0.9,95.41,256.06,26.23,3.22,25.9,17.7,103.68,-0.26,-0.12,0.66
2020,9,29,22.65,41.44,95.27,274.56,25.0,3.25,24.98,20.14,106.45,-0.2,0.29,0.69
2020,9,30,21.59,4.15,95.28,276.25,23.61,2.77,23.7,18.56,107.2,-0.21,-0.01,0.69
2020,10,1,20.52,0.04,95.31,288.38,23.94,3.2,24.12,16.99,107.94,-0.22,-0.31,0.68
2020,10,2,20.76,3.14,95.31,288.62,25.44,3.08,25.16,15.41,108.69,-0.23,-0.6,0.68
2020,10,3,21.23,11.66,95.4,277.81,23.71,2.61,23.76,14.82,107.05,-0.32,-0.75,0.66
2020,10,4,21.14,0.36,95.48,289.75,24.48,2.26,24.32,14.22,105.41,-0.41,-0.9,0.65
2020,10,5,20.65,0.08,95.37,306.81,25.4,4.09,25.23,13.62,103.76,-0.5,-1.06,0.64
2020,10,6,21.35,3.75,95.34,268.94,26.44,3.67,26.2,15.98,103.45,-0.54,-0.63,0.65
2020,10,7,22.76,11.25,95.37,279.19,26.49,1.29,26.26,18.34,103.13,-0.59,-0.2,0.66
2020,10,8,22.09,9.6,95.37,280.0,25.85,2.62,25.83,20.7,102.81,-0.64,0.22,0.67
2020,10,9,22.55,17.95,95.39,171.56,24.68,2.64,24.71,19.94,106.77,-0.52,0.09,0.69
2020,10,10,22.05,12.97,95.34,266.31,24.5,3.96,24.41,19.19,110.72,-0.41,-0.05,0.71
2020,10,11,21.04,1.29,95.21,263.81,23.27,2.81,23.39,18.43,114.67,-0.3,-0.19,0.72
2020,10,12,20.77,3.31,95.05,251.44,23.9,3.23,23.81,16.95,113.48,-0.34,-0.43,0.71
2020,10,13,21.27,2.69,94.94,257.69,23.87,4.56,23.87,15.48,112.28,-0.39,-0.68,0.7
2020,10,14,19.92,0.35,95.08,250.75,23.58,4.51,23.69,14.0,111.09,-0.43,-0.92,0.68
2020,10,15,20.65,0.14,95.14,238.81,24.12,3.26,24.01,14.33,108.93,-0.49,-0.84,0.67
2020,10,16,20.89,0.78,95.16,284.94,23.93,1.8,24.05,14.66,106.78,-0.54,-0.76,0.66
2020,10,17,20.63,3.74,95.27,254.5,24.32,2.55,24.31,15.0,104.62,-0.6,-0.68,0.65
2020,10,18,21.09,10.81,95.32,269.38,24.95,2.67,24.95,17.71,109.11,-0.43,-0.17,0.69
2020,10,19,22.04,20.44,95.3,310.56,24.22,2.41,24.22,20.43,113.61,-0.26,0.35,0.73
2020,10,20,22.18,11.62,95.24,281.38,24.23,1.03,24.3,23.15,118.1,-0.09,0.86,0.77
2020,10,21,22.55,7.82,95.28,276.38,24.36,2.69,24.27,22.11,121.41,0.03,0.68,0.78
2020,10,22,22.32,6.75,95.26,285.88,24.77,2.94,24.62,21.07,124.72,0.15,0.51,0.79
2020,10,23,22.4,1.58,95.32,270.38,24.89,2.19,24.82,20.03,128.04,0.27,0.33,0.8
2020,10,24,21.84,1.9,95.46,250.12,24.41,3.59,24.36,18.67,126.77,0.24,0.12,0.79
2020,10,25,20.4,0.81,95.58,199.5,24.88,2.2,24.94,17.32,125.51,0.21,-0.1,0.77
2020,10,26,21.15,0.05,95.6,126.94,25.26,1.97,25.19,15.96,124.25,0.17,-0.31,0.76
2020,10,27,20.55,0.0,95.56,35.06,24.29,1.05,24.07,15.34,120.95,0.09,-0.39,0.74
2020,10,28,20.15,0.01,95.63,83.38,24.15,1.81,23.92,14.72,117.66,0.01,-0.47,0.72
2020,10,29,20.29,0.45,95.65,66.31,23.76,2.21,23.44,14.1,114.36,-0.08,-0.55,0.7
2020,10,30,20.13,0.21,95.61,67.06,24.08,2.34,23.81,13.71,110.84,-0.16,-0.6,0.67
2020,10,31,19.58,0.0,95.61,110.19,24.61,1.59,24.7,13.32,107.32,-0.24,-0.65,0.65
2020,11,1,20.05,0.45,95.67,131.88,24.88,1.43,24.65,12.92,103.8,-0.32,-0.7,0.63
2020,11,2,21.12,2.32,95.75,84.62,25.08,1.56,24.76,14.31,101.47,-0.36,-0.44,0.63
2020,11,3,21.03,0.21,95.74,52.81,24.26,2.34,24.23,15.7,99.15,-0.41,-0.19,0.62
2020,11,4,21.73,0.33,95.69,60.88,24.94,2.08,24.71,17.09,96.83,-0.45,0.07,0.62
2020,11,5,21.36,5.48,95.73,71.88,25.01,1.82,24.8,16.49,97.83,-0.39,-0.01,0.62
2020,11,6,21.08,3.75,95.83,71.06,24.45,2.45,24.18,15.89,98.82,-0.33,-0.1,0.62
2020,11,7,21.57,0.36,95.87,63.88,24.99,2.97,24.6,15.29,99.82,-0.28,-0.18,0.62
2020,11,8,21.69,2.28,95.91,54.56,23.76,4.34,23.73,14.38,98.04,-0.3,-0.31,0.61
2020,11,9,19.82,0.06,95.78,45.56,23.72,3.04,23.37,13.46,96.27,-0.33,-0.45,0.59
2020,11,10,16.87,0.0,95.64,35.31,21.86,2.23,21.56,12.55,94.49,-0.36,-0.58,0.58
2020,11,11,19.25,1.56,95.6,96.0,23.01,3.23,22.61,13.96,94.48,-0.34,-0.35,0.59
2020,11,12,21.85,8.81,95.67,108.0,23.43,3.02,23.44,15.36,94.46,-0.32,-0.12,0.6
2020,11,13,21.73,10.03,95.68,66.31,23.76,4.02,23.73,16.77,94.44,-0.31,0.11,0.6
2020,11,14,21.35,1.86,95.59,52.25,24.01,4.62,23.75,17.99,98.17,-0.2,0.29,0.63
2020,11,15,22.23,7.68,95.53,51.0,23.79,4.88,23.76,19.21,101.9,-0.09,0.47,0.66
2020,11,16,21.92,17.63,95.64,70.56,23.58,3.66,23.57,20.42,105.64,0.02,0.65,0.68
2020,11,17,21.23,8.57,95.62,86.44,23.67,4.46,23.4,18.52,106.52,0.04,0.37,0.68
2020,11,18,21.3,2.82,95.65,90.31,23.88,3.67,23.8,16.62,107.41,0.07,0.1,0.67
2020,11,19,20.64,0.57,95.69,74.94,23.65,2.38,23.28,14.72,108.29,0.09,-0.18,0.67
2020,11,20,20.09,0.0,95.75,66.81,23.12,2.88,22.9,14.16,105.93,0.04,-0.26,0.65
2020,11,21,17.26,0.0,95.8,47.56,21.53,1.55,21.51,13.61,103.57,-0.02,-0.33,0.64
2020,11,22,16.51,0.0,95.84,49.62,20.8,1.82,20.87,13.05,101.21,-0.07,-0.4,0.62
2020,11,23,17.73,0.01,95.8,32.69,21.32,2.61,21.15,14.39,100.05,-0.09,-0.19,0.62
2020,11,24,19.6,0.29,95.65,90.38,22.15,4.84,22.08,15.74,98.88,-0.1,0.02,0.62
2020,11,25,20.36,5.38,95.45,144.94,23.12,4.7,23.05,17.08,97.72,-0.12,0.24,0.62
2020,11,26,19.74,19.11,95.11,300.12,21.46,6.16,21.73,16.34,98.95,-0.08,0.13,0.62
2020,11,27,19.65,0.74,95.54,270.62,21.4,3.66,21.33,15.6,100.17,-0.04,0.03,0.63
2020,11,28,20.01,0.91,95.82,139.94,22.37,4.26,22.37,14.86,101.4,-0.0,-0.07,0.63
2020,11,29,20.73,0.97,95.85,58.56,23.51,2.58,23.17,14.71,100.23,-0.02,-0.08,0.62
2020,11,30,20.23,0.27,95.85,43.69,23.04,3.75,22.83,14.56,99.06,-0.04,-0.08,0.62
2020,12,1,18.34,0.0,95.88,36.06,22.08,3.54,21.83,14.41,97.9,-0.05,-0.09,0.61
2020,12,2,18.71,1.7,95.69,63.75,22.69,3.97,22.54,16.19,100.08,0.02,0.21,0.63
2020,12,3,20.66,13.27,95.54,120.19,21.96,2.92,22.06,17.98,102.27,0.08,0.51,0.65
2020,12,4,20.73,5.64,95.45,42.5,22.24,4.91,22.43,19.76,104.46,0.15,0.81,0.67
2020,12,5,20.96,1.19,95.52,37.31,22.94,3.39,22.89,20.39,107.28,0.24,0.94,0.69
2020,12,6,20.93,7.79,95.67,55.44,23.35,3.94,23.12,21.01,110.1,0.34,1.07,0.71
2020,12,7,21.29,5.77,95.82,67.62,23.58,3.73,23.39,21.63,112.92,0.43,1.21,0.73
2020,12,8,21.21,5.03,95.91,78.88,23.37,3.68,23.16,19.78,114.32,0.49,0.93,0.73
2020,12,9,20.69,0.55,95.83,71.19,23.53,3.09,23.08,17.94,115.71,0.55,0.66,0.72
2020,12,10,17.99,0.02,95.86,65.81,21.97,1.59,21.48,16.09,117.1,0.61,0.38,0.72
2020,12,11,16.93,0.0,95.86,57.44,21.12,1.59,20.74,15.5,114.69,0.57,0.31,0.7
2020,12,12,16.91,0.0,95.83,57.56,21.09,1.16,20.73,14.91,112.27,0.53,0.24,0.69
2020,12,13,16.27,0.0,95.75,67.62,21.04,0.95,20.79,14.32,109.86,0.5,0.18,0.67
2020,12,14,16.21,0.0,95.76,71.75,20.35,1.14,20.22,14.52,107.88,0.47,0.25,0.66
2020,12,15,17.37,0.2,95.84,49.06,21.21,2.71,20.84,14.72,105.91,0.45,0.33,0.65
2020,12,16,19.65,4.85,95.86,43.31,22.76,3.7,22.4,14.92,103.93,0.43,0.41,0.64
2020,12,17,20.06,2.09,95.84,42.88,22.36,3.96,22.2,14.31,102.3,0.43,0.36,0.63
2020,12,18,19.15,0.61,95.85,42.69,21.72,2.76,21.68,13.7,100.67,0.42,0.31,0.62
2020,12,19,18.54,0.1,95.9,50.94,21.98,4.86,21.59,13.09,99.04,0.42,0.25,0.61
2020,12,20,17.73,0.0,95.95,48.56,21.77,4.12,21.3,12.66,96.57,0.4,0.23,0.59
2020,12,21,16.01,0.0,95.86,46.69,20.45,3.16,19.83,12.22,94.1,0.38,0.2,0.57
2020,12,22,15.94,0.0,95.79,56.31,21.33,2.33,20.56,11.79,91.63,0.36,0.18,0.56
2020,12,23,16.79,0.0,95.73,67.44,22.01,2.2,21.27,11.39,89.06,0.33,0.15,0.54
2020,12,24,17.65,0.0,95.65,64.69,22.82,2.4,22.0,10.99,86.48,0.31,0.13,0.53
2020,12,25,16.98,0.0,95.72,61.62,22.32,2.48,21.48,10.59,83.91,0.28,0.1,0.51
2020,12,26,15.93,0.0,95.81,48.06,21.39,3.05,20.68,10.35,81.44,0.26,0.11,0.5
2020,12,27,15.93,0.0,95.75,43.38,21.23,2.26,20.59,10.12,78.97,0.24,0.13,0.48
2020,12,28,15.19,0.0,95.72,45.38,21.44,1.41,20.73,9.88,76.51,0.22,0.14,0.47
2020,12,29,17.9,0.28,95.69,53.44,22.75,2.45,21.92,10.27,75.47,0.25,0.29,0.46
2020,12,30,19.48,3.92,95.66,51.0,23.62,3.49,22.9,10.66,74.44,0.27,0.44,0.46
2020,12,31,19.9,5.18,95.73,61.25,23.37,5.01,22.87,11.06,73.41,0.3,0.59,0.46
2021,1,1,17.32,0.37,95.82,58.31,21.9,3.59,21.29,10.97,72.97,0.35,0.64,0.45
2021,1,2,18.54,1.0,95.77,50.5,22.65,4.05,21.87,10.89,72.54,0.4,0.68,0.45
2021,1,3,19.63,1.78,95.66,63.38,23.76,2.99,23.01,10.81,72.1,0.45,0.73,0.45
2021,1,4,19.26,0.54,95.67,70.56,23.95,3.85,23.19,12.58,73.82,0.59,1.3,0.47
2021,1,5,20.35,1.84,95.7,70.5,23.28,3.55,22.87,14.36,75.54,0.73,1.86,0.49
2021,1,6,20.65,14.12,95.65,71.56,23.22,2.3,22.81,16.13,77.26,0.86,2.43,0.5
2021,1,7,20.9,9.41,95.51,77.56,23.8,2.34,23.37,15.18,79.71,1.04,2.2,0.51
2021,1,8,21.05,2.55,95.45,81.69,24.42,2.17,23.85,14.24,82.15,1.22,1.97,0.52
2021,1,9,20.65,1.49,95.53,81.38,23.92,2.73,23.37,13.3,84.6,1.39,1.74,0.53
2021,1,10,20.28,0.69,95.6,59.44,23.16,2.52,22.81,13.31,84.74,1.46,1.78,0.53
2021,1,11,20.19,1.75,95.7,51.94,22.87,3.43,22.65,13.33,84.88,1.53,1.82,0.53
2021,1,12,19.9,3.2,95.7,43.19,21.91,4.91,21.88,13.34,85.02,1.59,1.85,0.53
2021,1,13,19.19,3.88,95.7,56.19,22.89,4.76,22.55,12.74,84.39,1.67,1.74,0.53
2021,1,14,19.35,3.8,95.67,58.56,22.92,4.12,22.39,12.14,83.75,1.74,1.63,0.52
2021,1,15,18.73,0.57,95.66,69.75,23.52,3.39,22.83,11.54,83.12,1.82,1.52,0.51
2021,1,16,17.83,0.01,95.6,79.12,23.43,2.44,22.58,10.94,81.13,1.72,1.39,0.5
2021,1,17,17.06,0.0,95.67,63.06,22.94,3.79,22.0,10.35,79.14,1.63,1.25,0.48
2021,1,18,16.22,0.0,95.78,61.12,22.26,3.56,21.39,9.75,77.15,1.54,1.12,0.47
2021,1,19,16.13,0.0,95.75,55.0,22.34,2.0,21.45,9.63,74.91,1.49,1.15,0.46
2021,1,20,17.48,0.0,95.75,53.81,24.12,1.55,23.08,9.51,72.67,1.45,1.19,0.44
2021,1,21,19.55,0.03,95.71,74.44,25.24,1.24,24.23,9.39,70.42,1.41,1.23,0.43
2021,1,22,19.5,0.2,95.69,85.06,25.66,1.88,24.62,8.94,68.47,1.41,1.12,0.42
2021,1,23,17.63,0.11,95.75,77.62,24.65,2.46,23.55,8.49,66.53,1.41,1.02,0.41
2021,1,24,16.65,0.0,95.81,71.56,24.12,2.76,22.94,8.04,64.58,1.41,0.91,0.39
2021,1,25,16.17,0.0,95.87,75.06,23.25,2.9,22.08,7.79,62.47,1.34,0.89,0.38
2021,1,26,13.79,0.0,95.82,73.44,22.4,2.74,21.55,7.54,60.36,1.27,0.87,0.37
2021,1,27,13.87,0.0,95.85,72.19,21.88,2.72,21.08,7.29,58.24,1.21,0.84,0.35
2021,1,28,16.25,0.0,95.86,67.0,23.03,3.09,21.98,7.04,56.35,1.17,0.81,0.34
2021,1,29,17.33,0.02,95.89,61.69,23.44,2.26,22.33,6.79,54.46,1.13,0.79,0.33
2021,1,30,15.04,0.0,95.82,62.0,24.34,2.82,23.3,6.54,52.57,1.1,0.76,0.32
2021,1,31,15.75,0.07,95.86,60.25,23.96,3.85,22.96,6.34,50.81,1.07,0.73,0.31
2021,2,1,14.12,0.01,96.0,56.19,23.19,3.29,22.22,6.14,49.05,1.03,0.71,0.3
2021,2,2,15.46,0.0,96.0,61.88,23.9,2.93,22.73,5.93,47.3,1.0,0.68,0.29
2021,2,3,16.9,0.01,95.95,72.88,23.83,3.17,22.77,5.7,45.76,0.97,0.63,0.28
2021,2,4,14.79,0.0,95.94,67.5,24.2,3.17,22.87,5.47,44.22,0.94,0.59,0.27
2021,2,5,13.75,0.0,95.85,57.62,23.69,2.9,22.37,5.24,42.68,0.91,0.54,0.26
2021,2,6,13.06,0.0,95.79,54.75,23.3,3.96,22.12,5.08,41.26,0.87,0.52,0.25
2021,2,7,10.44,0.0,95.8,51.0,22.75,3.3,21.85,4.93,39.84,0.84,0.5,0.24
2021,2,8,13.05,0.0,95.87,55.12,22.86,3.97,21.8,4.77,38.42,0.8,0.48,0.23
2021,2,9,13.78,0.0,95.83,56.44,22.75,3.07,21.43,4.6,37.17,0.77,0.44,0.23
2021,2,10,10.85,0.0,95.77,60.25,22.44,3.16,21.13,4.43,35.93,0.74,0.4,0.22
2021,2,11,11.3,0.0,95.72,63.06,22.56,3.49,21.36,4.27,34.68,0.71,0.36,0.21
2021,2,12,11.52,0.0,95.79,67.75,22.96,2.81,21.51,4.13,33.5,0.67,0.33,0.2
2021,2,13,11.78,0.0,95.86,68.56,23.55,2.31,22.0,4.0,32.32,0.63,0.3,0.2
2021,2,14,11.01,0.0,95.84,105.81,24.4,2.85,22.72,3.86,31.13,0.59,0.27,0.19
2021,2,15,13.05,0.0,95.72,120.56,25.83,3.46,24.12,3.77,30.1,0.55,0.25,0.18
2021,2,16,13.99,0.0,95.7,79.81,26.48,3.58,24.55,3.68,29.06,0.5,0.23,0.18
2021,2,17,14.4,0.0,95.67,75.06,25.98,3.88,24.21,3.59,28.02,0.46,0.21,0.17
2021,2,18,15.55,0.0,95.81,80.19,25.58,3.74,23.95,3.81,27.75,0.5,0.34,0.17
2021,2,19,17.01,1.19,95.82,75.62,26.02,3.09,24.19,4.04,27.48,0.55,0.47,0.17
2021,2,20,18.67,3.0,95.75,64.38,25.73,2.54,24.32,4.27,27.21,0.59,0.6,0.17
2021,2,21,18.96,4.5,95.82,69.38,24.16,5.27,23.51,3.98,26.92,0.6,0.49,0.17
2021,2,22,17.58,1.31,95.91,57.31,25.95,3.16,24.4,3.69,26.62,0.61,0.38,0.16
2021,2,23,15.92,0.11,95.78,65.75,26.68,4.09,25.06,3.4,26.33,0.62,0.27,0.16
2021,2,24,13.72,0.0,95.71,82.75,26.66,3.37,25.01,3.27,25.52,0.56,0.21,0.16
2021,2,25,13.89,0.0,95.68,88.12,27.28,3.18,25.78,3.15,24.72,0.5,0.14,0.15
2021,2,26,12.43,0.0,95.55,131.19,27.8,4.27,26.57,3.02,23.91,0.44,0.08,0.15
2021,2,27,11.83,0.0,95.49,139.38,28.47,4.27,26.9,2.95,23.16,0.38,0.03,0.14
2021,2,28,11.57,0.0,95.57,89.25,27.41,5.8,26.29,2.88,22.41,0.31,-0.02,0.14
2021,3,1,12.23,0.0,95.82,133.06,27.71,4.52,26.16,2.81,21.66,0.25,-0.06,0.13
2021,3,2,12.87,0.0,95.84,120.75,27.67,5.66,26.15,2.77,21.11,0.19,-0.09,0.13
2021,3,3,12.39,0.0,95.75,107.12,26.79,6.52,25.52,2.72,20.56,0.14,-0.11,0.13
2021,3,4,12.77,0.0,95.76,89.06,26.48,4.45,24.68,2.68,20.0,0.08,-0.13,0.12
2021,3,5,11.48,0.0,95.86,101.06,27.2,4.01,25.25,2.63,19.55,0.04,-0.16,0.12
2021,3,6,11.49,0.0,95.82,130.62,28.93,4.48,26.89,2.58,19.09,-0.01,-0.18,0.12
2021,3,7,13.08,0.0,95.74,99.0,29.2,5.23,27.18,2.53,18.63,-0.06,-0.2,0.12
2021,3,8,13.81,0.0,95.78,91.12,29.13,4.91,26.8,2.51,18.29,-0.1,-0.21,0.11
2021,3,9,15.05,0.0,95.83,88.88,29.65,4.02,27.12,2.48,17.95,-0.14,-0.22,0.11
2021,3,10,16.57,0.35,95.83,91.38,30.23,4.98,27.53,2.46,17.62,-0.18,-0.23,0.11
2021,3,11,17.58,1.89,95.83,121.12,29.3,3.67,27.03,2.44,17.38,-0.2,-0.24,0.11
2021,3,12,13.73,0.53,95.9,106.38,28.68,4.34,26.42,2.41,17.14,-0.23,-0.25,0.11
2021,3,13,14.14,0.0,95.86,92.25,28.45,4.7,26.14,2.39,16.89,-0.26,-0.26,0.1
2021,3,14,14.06,0.0,95.72,84.44,29.07,4.81,26.76,2.37,16.66,-0.29,-0.27,0.1
2021,3,15,13.54,0.0,95.64,128.44,29.7,4.95,27.37,2.35,16.43,-0.32,-0.28,0.1
2021,3,16,12.58,0.0,95.64,79.38,30.36,4.62,27.85,2.33,16.2,-0.35,-0.29,0.1
2021,3,17,13.99,0.0,95.59,76.62,29.47,4.9,27.46,2.32,16.02,-0.37,-0.3,0.1
2021,3,18,13.7,0.0,95.62,75.69,28.12,6.33,26.65,2.31,15.85,-0.4,-0.3,0.1
2021,3,19,12.88,0.0,95.59,83.56,26.94,4.63,25.7,2.3,15.68,-0.42,-0.31,0.1
2021,3,20,9.87,0.0,95.47,116.88,29.09,4.27,27.07,2.3,15.6,-0.43,-0.3,0.1
2021,3,21,11.03,0.0,95.46,124.56,29.44,5.06,27.72,2.3,15.52,-0.44,-0.3,0.1
2021,3,22,13.15,0.01,95.57,90.75,30.74,4.83,28.37,2.3,15.45,-0.45,-0.3,0.1
2021,3,23,13.84,0.0,95.63,103.88,30.8,5.42,28.45,2.29,15.36,-0.46,-0.3,0.1
2021,3,24,14.75,0.0,95.62,89.38,30.73,4.88,28.55,2.28,15.28,-0.47,-0.3,0.1
2021,3,25,14.06,0.32,95.57,116.62,30.45,6.88,28.8,2.28,15.2,-0.48,-0.31,0.1
2021,3,26,15.75,0.02,95.53,138.5,30.37,6.59,28.56,2.29,15.17,-0.49,-0.3,0.1
2021,3,27,15.51,0.0,95.49,91.56,30.98,5.27,28.98,2.31,15.15,-0.49,-0.29,0.1
2021,3,28,15.59,0.0,95.43,129.81,32.14,5.21,29.95,2.32,15.12,-0.49,-0.29,0.1
2021,3,29,14.2,0.0,95.42,130.06,32.23,4.6,29.95,2.31,15.1,-0.49,-0.29,0.09
2021,3,30,14.18,0.0,95.26,163.06,33.89,2.95,31.15,2.3,15.08,-0.49,-0.29,0.09
2021,3,31,14.24,0.0,95.13,155.5,36.16,3.73,33.15,2.29,15.06,-0.49,-0.29,0.09
2021,4,1,14.35,0.0,95.06,146.62,35.75,3.32,33.23,2.31,15.09,-0.47,-0.29,0.09
2021,4,2,13.36,0.0,95.14,183.19,35.01,4.07,32.76,2.34,15.12,-0.45,-0.28,0.09
2021,4,3,14.48,0.02,95.21,196.38,35.62,2.48,32.56,2.36,15.16,-0.43,-0.27,0.1
2021,4,4,14.86,0.98,95.31,138.5,35.98,3.5,33.3,2.36,15.3,-0.41,-0.28,0.1
2021,4,5,15.56,0.58,95.41,109.12,35.02,4.82,32.28,2.36,15.44,-0.38,-0.29,0.1
2021,4,6,16.01,0.14,95.56,98.44,32.76,4.98,30.31,2.37,15.58,-0.36,-0.29,0.1
2021,4,7,13.65,0.0,95.63,104.88,32.48,5.22,30.01,2.34,15.53,-0.37,-0.31,0.1
2021,4,8,11.63,0.0,95.47,134.19,31.84,5.52,29.62,2.32,15.47,-0.38,-0.32,0.1
2021,4,9,14.83,0.0,95.43,105.69,31.54,4.93,29.19,2.3,15.42,-0.39,-0.34,0.1
2021,4,10,15.83,0.0,95.53,104.94,32.4,4.8,29.64,2.59,15.56,-0.38,-0.23,0.1
2021,4,11,16.92,0.05,95.66,108.88,32.76,5.7,29.8,2.87,15.69,-0.37,-0.12,0.1
2021,4,12,18.44,2.31,95.71,108.5,32.39,4.59,29.65,3.15,15.82,-0.36,-0.02,0.1
2021,4,13,18.1,0.26,95.68,120.88,32.37,4.12,29.68,3.83,17.77,-0.16,0.2,0.12
2021,4,14,19.37,6.51,95.63,144.88,30.23,2.41,28.38,4.5,19.72,0.04,0.42,0.13
2021,4,15,21.12,9.61,95.65,105.88,26.97,2.5,26.06,5.18,21.67,0.23,0.64,0.15
2021,4,16,19.62,1.43,95.56,109.06,29.72,1.26,27.84,4.56,22.04,0.24,0.39,0.15
2021,4,17,20.27,0.28,95.59,125.31,29.73,1.89,28.39,3.93,22.42,0.24,0.14,0.14
2021,4,18,19.33,0.05,95.66,122.75,31.2,2.1,29.51,3.31,22.79,0.25,-0.11,0.14
2021,4,19,19.89,0.63,95.49,227.19,30.92,1.88,29.48,3.46,22.72,0.21,-0.09,0.14
2021,4,20,20.34,3.04,95.41,185.31,30.38,1.91,29.0,3.62,22.65,0.17,-0.07,0.14
2021,4,21,20.92,4.94,95.54,191.25,29.83,1.45,28.86,3.78,22.58,0.13,-0.05,0.14
2021,4,22,20.24,0.64,95.54,144.81,31.23,2.3,29.5,4.1,23.51,0.13,-0.0,0.15
2021,4,23,21.12,23.0,95.55,155.81,29.88,2.34,28.81,4.43,24.44,0.12,0.04,0.16
2021,4,24,21.66,6.15,95.53,110.62,28.73,2.32,27.52,4.76,25.38,0.12,0.09,0.16
2021,4,25,20.87,1.97,95.48,103.38,30.04,1.89,28.49,4.2,24.96,0.05,-0.08,0.16
2021,4,26,20.9,0.32,95.47,134.31,28.73,1.41,27.77,3.64,24.54,-0.03,-0.25,0.15
2021,4,27,20.51,0.0,95.52,132.88,28.91,1.37,27.79,3.07,24.12,-0.1,-0.42,0.15
2021,4,28,18.32,0.0,95.55,117.25,30.04,3.84,28.85,3.1,23.51,-0.18,-0.43,0.15
2021,4,29,19.45,0.02,95.48,120.81,30.48,3.31,29.15,3.13,22.89,-0.25,-0.44,0.14
2021,4,30,20.73,0.55,95.4,104.06,29.77,1.95,28.7,3.16,22.28,-0.32,-0.45,0.14
2021,5,1,21.05,0.98,95.43,117.06,30.12,3.09,28.68,3.25,21.98,-0.36,-0.46,0.14
2021,5,2,20.41,0.37,95.45,100.25,30.08,3.27,28.48,3.33,21.68,-0.41,-0.46,0.14
2021,5,3,20.47,1.97,95.4,116.0,30.44,2.61,28.69,3.42,21.39,-0.45,-0.47,0.14
2021,5,4,20.76,1.36,95.36,108.31,30.93,3.01,29.02,3.24,21.12,-0.49,-0.52,0.13
2021,5,5,20.05,0.49,95.38,139.06,30.78,2.96,29.08,3.05,20.85,-0.53,-0.58,0.13
2021,5,6,19.71,0.05,95.43,119.19,31.9,3.39,29.75,2.87,20.59,-0.57,-0.64,0.13
2021,5,7,20.18,2.38,95.53,130.44,31.46,5.23,29.29,2.85,20.2,-0.61,-0.66,0.13
2021,5,8,20.23,0.14,95.47,114.0,30.87,4.58,28.9,2.82,19.82,-0.65,-0.69,0.12
2021,5,9,20.44,0.1,95.34,132.31,32.13,3.05,29.8,2.8,19.44,-0.69,-0.72,0.12
2021,5,10,20.97,0.1,95.32,137.12,31.73,2.48,29.81,3.42,19.75,-0.7,-0.64,0.13
2021,5,11,21.14,0.34,95.3,215.94,31.73,2.02,29.94,4.05,20.07,-0.71,-0.57,0.13
2021,5,12,22.09,8.77,95.19,202.75,31.31,1.88,29.93,4.68,20.38,-0.72,-0.5,0.14
2021,5,13,22.6,9.67,95.15,221.0,30.08,2.45,28.86,4.28,21.2,-0.73,-0.58,0.14
2021,5,14,20.7,4.28,95.08,213.56,30.64,5.23,29.05,3.88,22.03,-0.73,-0.67,0.14
2021,5,15,21.77,3.11,95.04,182.88,27.61,5.94,26.75,3.48,22.86,-0.73,-0.76,0.14
2021,5,16,21.72,0.78,95.15,183.94,27.62,4.15,26.73,4.07,22.66,-0.77,-0.71,0.15
2021,5,17,21.05,0.96,95.26,206.25,30.76,2.2,28.77,4.66,22.46,-0.81,-0.66,0.15
2021,5,18,21.85,0.78,95.33,220.12,29.73,2.33,28.42,5.25,22.26,-0.85,-0.62,0.15
2021,5,19,23.61,154.37,95.29,218.19,27.09,2.56,26.88,5.45,24.3,-0.83,-0.62,0.16
2021,5,20,22.99,64.51,95.36,251.38,26.48,1.59,26.24,5.64,26.33,-0.81,-0.63,0.18
2021,5,21,21.87,4.85,95.45,237.19,25.27,2.58,25.0,5.83,28.36,-0.79,-0.64,0.19
2021,5,22,21.71,4.02,95.33,254.56,26.83,3.01,26.12,5.21,28.66,-0.82,-0.76,0.19
2021,5,23,21.19,0.91,95.35,275.31,27.33,4.15,26.95,4.59,28.95,-0.85,-0.88,0.18
2021,5,24,21.37,0.06,95.37,292.12,27.34,4.26,27.07,3.96,29.25,-0.88,-1.0,0.18
2021,5,25,21.26,15.96,95.28,269.31,25.96,3.75,25.51,3.77,28.46,-0.93,-1.05,0.18
2021,5,26,20.33,5.51,95.19,269.69,26.12,3.84,25.75,3.58,27.68,-0.99,-1.09,0.17
2021,5,27,20.48,0.01,95.25,285.0,27.15,5.34,26.61,3.4,26.89,-1.05,-1.14,0.17
2021,5,28,20.59,0.0,95.31,280.25,27.92,4.0,27.19,3.67,26.15,-1.1,-1.1,0.16
2021,5,29,20.51,0.09,95.38,275.12,27.79,2.86,27.06,3.94,25.41,-1.15,-1.05,0.16
2021,5,30,20.64,0.37,95.35,277.62,27.94,2.46,27.04,4.22,24.67,-1.2,-1.01,0.16
