Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SMP,SSMA,SUSMA
2020,9,14,24.5,0.01,98.02,259.0,29.73,3.26,29.47,39.28,8.83,0.42,0.31,0.6
2020,9,15,24.81,0.22,98.01,249.69,29.29,1.61,28.94,37.19,8.38,0.39,0.27,0.53
2020,9,16,24.79,0.45,98.04,246.44,29.01,2.19,28.76,35.11,7.92,0.37,0.24,0.46
2020,9,17,24.98,0.47,98.09,234.81,28.44,1.48,28.19,33.03,7.46,0.35,0.21,0.4
2020,9,18,24.84,0.79,98.02,207.5,28.1,2.41,27.7,31.2,7.0,0.33,0.16,0.33
2020,9,19,24.7,5.33,97.89,227.44,28.65,0.8,28.21,29.37,6.54,0.31,0.11,0.27
2020,9,20,24.05,0.81,97.75,198.75,29.78,1.98,29.5,27.55,6.09,0.29,0.06,0.21
2020,9,21,21.23,0.22,97.63,172.62,29.64,2.72,30.4,25.86,5.68,0.27,0.0,0.14
2020,9,22,19.14,0.0,97.64,160.31,28.81,2.29,29.62,24.16,5.28,0.25,-0.05,0.07
2020,9,23,21.23,0.0,97.65,209.19,29.32,2.66,29.08,22.47,4.88,0.24,-0.11,-0.0
2020,9,24,24.26,0.0,97.92,227.38,29.9,3.06,29.5,21.22,4.72,0.22,-0.12,-0.05
2020,9,25,22.44,0.0,98.02,230.69,29.07,2.68,28.69,19.96,4.56,0.21,-0.13,-0.09
2020,9,26,21.98,0.55,97.97,226.81,27.43,3.48,26.98,18.7,4.4,0.2,-0.13,-0.14
2020,9,27,21.04,0.29,98.28,222.5,26.92,2.71,26.04,17.92,4.23,0.19,-0.14,-0.15
2020,9,28,21.52,0.57,98.37,216.75,28.07,2.48,27.15,17.13,4.05,0.18,-0.14,-0.15
2020,9,29,21.28,0.31,98.3,220.25,28.67,3.28,27.7,16.34,3.88,0.18,-0.15,-0.16
2020,9,30,20.62,0.15,98.22,246.69,28.93,3.31,28.11,15.56,3.68,0.17,-0.18,-0.17
2020,10,1,20.71,0.01,98.22,249.5,28.37,2.11,27.92,14.79,3.49,0.16,-0.22,-0.18
2020,10,2,20.3,0.0,98.26,235.56,28.05,1.96,27.59,14.02,3.3,0.15,-0.25,-0.19
2020,10,3,20.32,0.0,98.3,234.06,28.23,1.77,27.63,13.34,3.17,0.15,-0.27,-0.22
2020,10,4,19.65,0.0,98.36,257.19,28.05,1.99,27.61,12.66,3.05,0.14,-0.29,-0.25
2020,10,5,17.93,0.0,98.34,263.5,28.09,1.99,27.73,11.97,2.93,0.13,-0.32,-0.28
2020,10,6,16.62,0.0,98.37,277.0,27.8,2.47,27.67,11.51,2.85,0.13,-0.33,-0.3
2020,10,7,16.75,0.0,98.51,224.5,27.91,2.78,27.66,11.05,2.77,0.12,-0.35,-0.32
2020,10,8,16.21,0.0,98.53,188.69,27.45,2.17,27.97,10.59,2.69,0.12,-0.37,-0.34
2020,10,9,15.11,0.0,98.49,142.0,27.55,2.03,28.67,10.32,2.65,0.12,-0.37,-0.34
2020,10,10,13.9,0.0,98.38,111.19,27.1,2.1,28.71,10.05,2.61,0.11,-0.38,-0.34
2020,10,11,12.14,0.0,98.24,98.0,26.68,2.29,28.56,9.78,2.58,0.11,-0.38,-0.34
2020,10,12,12.12,0.0,98.07,185.06,26.55,2.23,28.01,9.58,2.55,0.11,-0.39,-0.37
2020,10,13,11.85,0.0,98.08,105.0,26.11,1.57,28.3,9.37,2.53,0.11,-0.39,-0.39
2020,10,14,12.74,0.0,98.18,61.31,25.78,3.41,26.85,9.17,2.51,0.11,-0.4,-0.41
2020,10,15,16.69,0.0,98.23,64.94,26.46,2.17,26.49,9.07,2.5,0.11,-0.39,-0.41
2020,10,16,19.39,0.01,98.15,78.12,27.94,2.86,27.76,8.98,2.49,0.1,-0.39,-0.42
2020,10,17,21.37,1.45,98.21,92.19,29.02,3.0,28.64,8.88,2.49,0.1,-0.38,-0.43
2020,10,18,21.42,9.12,98.32,135.62,27.41,1.34,27.48,9.07,2.58,0.11,-0.26,-0.35
2020,10,19,18.73,2.21,98.35,84.38,26.96,4.57,27.14,9.26,2.67,0.11,-0.14,-0.26
2020,10,20,19.62,0.12,98.24,205.19,28.97,2.5,29.01,9.45,2.76,0.11,-0.02,-0.18
2020,10,21,20.57,0.03,98.31,208.69,28.59,1.63,28.22,9.43,2.7,0.11,-0.07,-0.16
2020,10,22,10.56,0.0,98.25,228.38,25.38,2.69,26.73,9.42,2.64,0.11,-0.12,-0.13
2020,10,23,9.53,0.0,98.26,175.44,23.94,2.58,25.51,9.4,2.58,0.11,-0.17,-0.1
2020,10,24,11.1,0.0,98.35,235.88,23.9,2.7,24.66,9.3,2.56,0.11,-0.18,-0.13
2020,10,25,13.46,0.0,98.62,223.56,23.63,1.22,23.72,9.2,2.55,0.11,-0.19,-0.15
2020,10,26,11.88,0.0,98.81,238.81,23.86,3.2,24.33,9.1,2.53,0.11,-0.21,-0.17
2020,10,27,5.64,0.0,98.79,128.0,21.3,3.05,23.26,9.07,2.53,0.11,-0.19,-0.17
2020,10,28,5.25,0.0,98.8,166.38,21.04,2.7,23.89,9.05,2.52,0.11,-0.17,-0.17
2020,10,29,6.58,0.0,98.83,189.06,21.46,1.19,24.26,9.02,2.52,0.1,-0.16,-0.17
2020,10,30,7.81,0.0,98.89,50.94,21.35,1.88,23.29,8.98,2.51,0.1,-0.17,-0.19
2020,10,31,7.13,0.0,98.93,145.31,20.92,2.98,22.4,8.95,2.5,0.1,-0.19,-0.22
2020,11,1,6.65,0.0,98.98,156.38,20.51,2.56,22.33,8.92,2.5,0.1,-0.21,-0.24
2020,11,2,5.93,0.0,99.04,202.38,20.8,1.9,23.45,8.92,2.5,0.1,-0.22,-0.25
2020,11,3,7.0,0.0,98.98,223.88,20.49,1.64,22.68,8.93,2.5,0.1,-0.22,-0.26
2020,11,4,8.17,0.0,98.87,220.62,20.05,1.73,21.26,8.93,2.51,0.1,-0.23,-0.27
2020,11,5,9.73,0.0,98.92,208.31,20.47,1.58,21.29,8.94,2.51,0.1,-0.24,-0.28
2020,11,6,10.67,0.0,99.17,205.62,21.34,1.52,22.69,8.94,2.51,0.1,-0.25,-0.29
2020,11,7,8.14,0.0,99.25,163.94,22.11,1.73,24.12,8.95,2.51,0.1,-0.26,-0.3
2020,11,8,7.55,0.0,99.25,191.88,21.86,2.12,24.4,8.96,2.52,0.1,-0.26,-0.3
2020,11,9,6.94,0.0,99.1,210.69,21.42,1.02,24.23,8.98,2.53,0.1,-0.26,-0.31
2020,11,10,6.28,0.0,98.97,197.12,20.78,2.88,22.44,8.99,2.54,0.1,-0.26,-0.31
2020,11,11,5.93,0.0,99.11,74.81,19.46,1.48,19.91,9.03,2.56,0.11,-0.25,-0.31
2020,11,12,8.11,0.0,99.28,75.19,18.96,2.73,19.42,9.07,2.58,0.11,-0.25,-0.31
2020,11,13,8.42,0.0,99.16,67.44,20.35,2.88,20.82,9.11,2.59,0.11,-0.24,-0.31
2020,11,14,12.89,0.0,98.85,168.25,22.65,2.76,23.18,9.18,2.61,0.11,-0.24,-0.3
2020,11,15,14.79,0.01,98.75,218.38,23.33,3.63,23.6,9.24,2.63,0.11,-0.23,-0.29
2020,11,16,10.13,0.0,98.96,162.69,21.51,2.95,21.23,9.31,2.65,0.11,-0.22,-0.28
2020,11,17,11.35,0.0,98.97,82.25,20.08,2.73,19.47,9.33,2.65,0.11,-0.22,-0.28
2020,11,18,7.5,0.0,98.79,142.88,19.07,2.02,18.55,9.36,2.66,0.11,-0.22,-0.27
2020,11,19,2.67,0.0,98.88,138.19,17.38,1.23,17.48,9.39,2.66,0.11,-0.22,-0.27
2020,11,20,1.82,0.0,99.07,134.5,17.0,1.88,17.28,9.41,2.66,0.11,-0.22,-0.27
2020,11,21,1.91,0.0,99.17,55.75,16.46,2.4,17.03,9.43,2.66,0.11,-0.22,-0.27
2020,11,22,1.58,0.0,99.12,122.69,17.07,3.81,18.15,9.44,2.66,0.11,-0.22,-0.26
2020,11,23,3.4,0.0,99.01,182.75,17.51,2.55,18.9,9.46,2.67,0.11,-0.22,-0.27
2020,11,24,4.11,0.0,98.92,159.0,18.5,2.55,19.3,9.47,2.69,0.11,-0.22,-0.27
2020,11,25,6.99,0.09,98.91,170.19,19.43,4.16,19.08,9.49,2.7,0.11,-0.22,-0.27
2020,11,26,8.46,0.34,99.29,39.12,18.05,2.38,17.71,9.52,2.7,0.11,-0.23,-0.27
2020,11,27,5.76,0.0,99.6,45.31,17.23,2.07,16.94,9.55,2.7,0.11,-0.24,-0.27
2020,11,28,3.21,0.0,99.49,55.31,16.37,1.45,16.41,9.58,2.7,0.11,-0.25,-0.28
2020,11,29,3.24,0.0,99.26,115.19,17.41,3.04,18.45,9.59,2.69,0.11,-0.27,-0.28
2020,11,30,3.99,0.0,99.15,194.94,19.1,2.74,20.48,9.6,2.69,0.11,-0.29,-0.28
2020,12,1,3.33,0.0,99.15,190.06,20.26,3.06,21.12,9.6,2.69,0.11,-0.31,-0.28
2020,12,2,3.42,0.0,99.06,209.94,20.45,3.1,21.12,9.61,2.7,0.11,-0.3,-0.27
2020,12,3,1.43,0.0,98.92,191.12,20.41,2.4,22.88,9.61,2.7,0.11,-0.28,-0.27
2020,12,4,2.88,0.0,98.76,212.44,20.69,1.66,22.59,9.62,2.71,0.11,-0.27,-0.27
2020,12,5,6.44,0.0,98.79,216.75,20.98,2.04,22.36,9.75,2.78,0.11,-0.18,-0.2
2020,12,6,6.75,0.0,99.01,84.88,21.95,3.37,22.65,9.89,2.84,0.12,-0.09,-0.12
2020,12,7,5.29,0.0,99.14,166.56,21.75,2.8,22.54,10.02,2.9,0.12,-0.0,-0.05
2020,12,8,6.82,0.0,99.11,213.38,21.58,2.41,22.77,10.11,2.93,0.12,0.06,0.02
2020,12,9,7.18,0.0,98.96,231.94,21.36,1.91,22.73,10.2,2.96,0.12,0.12,0.1
2020,12,10,5.98,0.0,98.88,106.12,21.2,3.55,20.95,10.3,3.0,0.12,0.18,0.18
2020,12,11,10.25,0.04,98.87,173.0,21.44,3.45,21.11,10.36,2.99,0.12,0.18,0.23
2020,12,12,10.8,0.1,98.98,222.38,20.53,4.22,19.58,10.43,2.99,0.12,0.19,0.29
2020,12,13,5.3,0.0,98.97,31.56,18.12,2.6,17.22,10.49,2.99,0.12,0.19,0.35
2020,12,14,4.38,0.0,98.98,43.06,18.01,3.44,17.19,10.45,2.97,0.12,0.16,0.32
2020,12,15,7.16,0.0,99.14,136.75,17.65,3.73,16.75,10.4,2.95,0.12,0.13,0.28
2020,12,16,4.32,0.0,99.44,43.94,16.32,2.95,15.68,10.36,2.93,0.12,0.1,0.25
2020,12,17,-3.14,0.0,99.49,41.25,14.38,2.95,13.66,10.26,2.89,0.12,0.04,0.19
2020,12,18,-7.85,0.0,99.36,66.25,13.94,2.07,13.8,10.16,2.85,0.12,-0.03,0.12
2020,12,19,-6.22,0.0,99.38,74.56,15.72,2.16,16.0,10.06,2.81,0.12,-0.09,0.05
2020,12,20,-4.13,0.0,99.41,97.31,16.3,1.9,17.13,9.99,2.8,0.12,-0.11,0.01
2020,12,21,-3.24,0.0,99.19,150.94,16.78,2.1,17.54,9.92,2.79,0.12,-0.13,-0.03
2020,12,22,-3.17,0.0,98.96,81.25,17.77,2.02,18.61,9.86,2.78,0.12,-0.14,-0.07
2020,12,23,-1.8,0.0,98.81,163.75,17.42,2.6,18.49,9.83,2.77,0.12,-0.15,-0.09
2020,12,24,0.61,0.0,98.85,144.06,17.55,3.72,17.79,9.8,2.77,0.12,-0.15,-0.1
2020,12,25,2.6,0.0,98.98,95.12,18.15,4.47,18.09,9.78,2.76,0.12,-0.16,-0.12
2020,12,26,3.77,0.0,98.95,186.56,18.32,2.97,18.57,9.74,2.76,0.11,-0.16,-0.14
2020,12,27,-2.99,0.0,98.89,238.88,15.63,7.05,17.0,9.7,2.74,0.11,-0.16,-0.15
2020,12,28,-11.31,0.0,99.07,135.12,11.81,2.56,12.83,9.66,2.74,0.11,-0.16,-0.17
2020,12,29,-10.28,0.0,99.19,70.56,12.21,1.78,12.44,9.69,2.74,0.11,-0.15,-0.16
2020,12,30,-5.31,0.0,99.31,60.38,12.44,1.53,12.05,9.72,2.75,0.11,-0.14,-0.15
2020,12,31,-3.04,0.0,99.2,64.25,13.49,2.6,13.09,9.74,2.76,0.11,-0.14,-0.14
2021,1,1,4.16,0.0,98.93,159.06,16.33,2.52,16.14,9.85,3.12,0.12,0.27,-0.1
2021,1,2,7.07,0.0,98.79,190.75,17.24,4.12,17.38,9.96,3.48,0.12,0.68,-0.06
2021,1,3,6.25,0.0,98.79,163.31,14.76,2.82,14.17,10.06,3.83,0.12,1.09,-0.02
2021,1,4,6.47,0.4,98.76,141.94,16.51,3.28,16.07,10.67,3.68,0.13,0.91,0.22
2021,1,5,7.79,0.13,98.84,240.12,17.15,5.26,17.02,11.27,3.54,0.13,0.73,0.46
2021,1,6,8.19,0.0,99.06,77.69,15.98,1.05,15.5,11.88,3.39,0.14,0.55,0.7
2021,1,7,4.72,0.0,98.92,80.94,15.4,2.7,14.61,12.02,3.4,0.14,0.55,0.74
2021,1,8,2.8,0.0,98.8,123.06,16.26,2.7,15.56,12.16,3.41,0.14,0.55,0.78
2021,1,9,4.86,0.0,99.0,31.12,16.05,2.24,15.41,12.3,3.42,0.14,0.55,0.82
2021,1,10,3.66,0.0,99.05,91.88,16.16,2.59,15.24,12.13,3.33,0.14,0.4,0.71
2021,1,11,-1.09,0.0,99.16,47.38,15.71,1.73,15.1,11.95,3.23,0.14,0.24,0.59
2021,1,12,-5.49,0.0,99.18,61.19,15.13,1.31,15.09,11.78,3.14,0.13,0.09,0.48
2021,1,13,-6.68,0.0,99.04,66.81,15.39,2.22,16.11,11.55,3.08,0.13,0.03,0.4
2021,1,14,-5.43,0.0,98.91,92.38,17.26,2.51,17.69,11.32,3.03,0.13,-0.04,0.31
2021,1,15,-3.98,0.0,98.75,126.12,18.67,3.43,18.45,11.09,2.97,0.13,-0.1,0.23
2021,1,16,-2.65,0.0,98.68,107.75,18.97,2.79,18.58,10.93,2.96,0.13,-0.11,0.13
2021,1,17,2.64,0.0,98.62,181.44,19.63,2.94,19.51,10.78,2.95,0.12,-0.12,0.03
2021,1,18,5.61,0.0,98.84,163.12,19.06,3.89,19.02,10.62,2.94,0.12,-0.14,-0.06
2021,1,19,1.54,0.0,98.92,23.94,17.09,2.0,16.52,10.57,2.92,0.12,-0.14,-0.08
2021,1,20,-0.31,0.0,99.0,83.88,17.51,1.91,17.01,10.52,2.91,0.12,-0.15,-0.09
2021,1,21,-3.59,0.0,98.93,200.12,17.97,3.0,19.3,10.47,2.89,0.12,-0.15,-0.11
2021,1,22,-2.57,0.0,98.74,200.0,18.79,4.3,20.12,10.45,2.9,0.12,-0.14,-0.1
2021,1,23,-2.01,0.0,98.73,228.56,18.64,3.24,18.26,10.44,2.91,0.12,-0.12,-0.09
2021,1,24,-7.49,0.0,99.08,48.69,14.4,1.37,13.98,10.42,2.92,0.12,-0.11,-0.08
2021,1,25,-6.67,0.0,99.24,56.5,14.12,1.95,13.62,10.32,2.88,0.12,-0.14,-0.12
2021,1,26,-5.34,0.0,99.19,58.62,14.73,1.69,14.29,10.22,2.84,0.12,-0.17,-0.16
2021,1,27,-4.82,0.0,99.14,61.56,15.0,1.86,14.53,10.12,2.8,0.12,-0.21,-0.2
2021,1,28,-5.39,0.0,99.2,52.88,15.29,2.06,15.0,10.03,2.78,0.12,-0.22,-0.21
2021,1,29,-8.48,0.0,99.3,123.94,15.4,2.1,15.44,9.94,2.75,0.12,-0.23,-0.22
2021,1,30,-10.54,0.0,99.18,201.5,16.16,3.06,17.49,9.86,2.73,0.11,-0.24,-0.24
2021,1,31,-11.28,0.0,99.11,195.19,17.35,2.28,19.78,9.77,2.7,0.11,-0.25,-0.25
2021,2,1,-8.59,0.0,99.25,209.69,18.65,2.19,21.56,9.69,2.68,0.11,-0.26,-0.27
2021,2,2,-2.44,0.0,99.11,216.38,19.35,5.55,21.2,9.6,2.66,0.11,-0.27,-0.28
2021,2,3,0.43,0.0,98.95,239.25,20.27,3.03,20.72,9.58,2.66,0.11,-0.25,-0.27
2021,2,4,-1.82,0.0,99.02,188.12,19.44,4.61,19.12,9.56,2.67,0.11,-0.23,-0.27
2021,2,5,-0.6,0.0,99.22,32.88,17.69,1.56,16.9,9.53,2.68,0.11,-0.21,-0.26
2021,2,6,-1.7,0.0,99.29,56.0,17.83,1.91,17.12,9.52,2.67,0.11,-0.21,-0.25
2021,2,7,-4.42,0.0,99.25,73.56,18.63,2.58,18.51,9.5,2.66,0.11,-0.21,-0.24
2021,2,8,-5.94,0.0,99.19,177.25,19.8,2.99,20.1,9.49,2.65,0.11,-0.21,-0.23
2021,2,9,-5.38,0.0,98.94,208.0,20.19,3.3,21.57,9.49,2.66,0.11,-0.18,-0.2
2021,2,10,-4.12,0.0,98.79,208.62,21.51,3.48,22.04,9.5,2.67,0.11,-0.16,-0.18
2021,2,11,-4.56,0.0,98.78,66.38,21.62,3.22,21.03,9.51,2.68,0.11,-0.13,-0.15
2021,2,12,-3.81,0.0,98.77,145.31,22.8,3.04,22.42,9.48,2.66,0.11,-0.14,-0.14
2021,2,13,-3.02,0.0,98.8,227.75,22.06,4.02,23.37,9.45,2.65,0.11,-0.15,-0.13
2021,2,14,-3.99,0.0,98.79,216.62,21.9,2.17,23.8,9.42,2.64,0.11,-0.16,-0.12
2021,2,15,-3.93,0.0,98.67,238.56,21.31,2.32,22.24,9.39,2.64,0.11,-0.14,-0.12
2021,2,16,-0.62,0.0,98.65,260.94,22.61,3.09,22.56,9.36,2.64,0.11,-0.13,-0.12
2021,2,17,-2.92,0.0,98.79,48.25,22.46,1.52,21.89,9.33,2.64,0.11,-0.12,-0.13
2021,2,18,-3.85,0.0,99.04,65.81,22.47,2.38,21.59,9.3,2.62,0.11,-0.14,-0.15
2021,2,19,-1.99,0.0,99.25,77.62,22.59,2.88,21.6,9.26,2.61,0.11,-0.17,-0.17
2021,2,20,-3.24,0.0,99.26,90.31,22.64,3.61,21.96,9.23,2.6,0.11,-0.19,-0.19
2021,2,21,-2.38,0.0,99.17,113.38,23.98,2.93,23.07,9.21,2.6,0.11,-0.19,-0.19
2021,2,22,-3.77,0.0,99.02,212.31,24.08,1.92,24.2,9.18,2.59,0.11,-0.19,-0.2
2021,2,23,-2.93,0.0,98.83,251.06,23.76,2.14,23.61,9.16,2.58,0.11,-0.19,-0.2
2021,2,24,2.19,0.0,98.64,229.12,24.34,3.27,23.93,9.15,2.58,0.11,-0.2,-0.2
2021,2,25,6.27,0.0,98.62,244.06,25.57,1.83,24.64,9.13,2.56,0.11,-0.21,-0.19
2021,2,26,7.23,0.0,98.4,247.62,27.02,3.55,26.27,9.12,2.56,0.11,-0.22,-0.19
2021,2,27,6.33,0.0,98.32,268.44,27.19,3.88,26.16,9.1,2.55,0.11,-0.22,-0.2
2021,2,28,1.37,0.0,98.5,208.5,25.87,4.33,25.02,9.07,2.54,0.11,-0.23,-0.2
2021,3,1,-4.11,0.0,98.86,183.38,24.68,2.27,24.16,9.04,2.53,0.11,-0.23,-0.21
2021,3,2,-6.26,0.0,99.03,163.75,23.92,4.26,23.62,9.02,2.52,0.11,-0.24,-0.22
2021,3,3,-7.45,0.0,98.74,195.31,24.52,3.45,25.6,8.99,2.51,0.11,-0.25,-0.24
2021,3,4,-3.07,0.0,98.68,262.31,25.78,1.66,25.6,8.96,2.5,0.1,-0.26,-0.25
2021,3,5,-2.69,0.0,98.79,149.25,26.8,2.42,26.61,8.96,2.51,0.1,-0.23,-0.24
2021,3,6,1.52,0.0,98.61,211.56,27.87,5.35,28.28,8.96,2.52,0.1,-0.21,-0.22
2021,3,7,6.02,0.0,98.37,226.25,29.24,3.63,28.4,8.95,2.53,0.1,-0.18,-0.21
2021,3,8,7.8,0.0,98.53,228.19,28.83,2.76,27.69,8.94,2.52,0.1,-0.19,-0.21
2021,3,9,4.83,0.0,98.64,252.12,27.81,2.67,26.98,8.94,2.51,0.1,-0.2,-0.21
2021,3,10,3.83,0.0,98.7,260.62,28.45,2.08,28.19,8.93,2.5,0.1,-0.2,-0.2
2021,3,11,2.98,0.0,98.65,230.62,28.15,3.62,27.24,8.9,2.5,0.1,-0.21,-0.22
2021,3,12,4.61,0.0,98.83,259.12,27.19,3.27,25.98,8.88,2.49,0.1,-0.22,-0.24
2021,3,13,3.04,0.0,98.99,185.12,27.28,3.66,25.65,8.86,2.49,0.1,-0.23,-0.25
2021,3,14,6.18,0.0,98.75,254.5,28.41,1.37,27.05,8.82,2.48,0.1,-0.23,-0.27
2021,3,15,5.27,0.0,98.58,158.56,29.66,2.68,28.22,8.79,2.48,0.1,-0.24,-0.3
2021,3,16,4.38,0.0,98.61,196.44,29.83,1.79,29.23,8.75,2.47,0.1,-0.24,-0.32
2021,3,17,3.43,0.0,98.45,268.69,30.15,2.71,29.69,8.76,2.47,0.1,-0.23,-0.3
2021,3,18,6.01,0.01,98.47,281.5,29.29,3.36,28.45,8.77,2.47,0.1,-0.23,-0.28
2021,3,19,6.89,0.0,98.47,152.44,30.41,4.1,28.63,8.78,2.47,0.1,-0.22,-0.27
2021,3,20,5.48,0.0,98.37,140.06,30.8,2.7,28.78,8.8,2.49,0.1,-0.18,-0.25
2021,3,21,4.01,0.0,98.22,184.88,31.12,2.96,29.38,8.82,2.52,0.1,-0.15,-0.23
2021,3,22,6.72,0.07,98.41,236.94,30.19,4.1,29.36,8.84,2.54,0.1,-0.11,-0.21
2021,3,23,4.71,0.59,98.65,246.56,29.78,4.76,28.23,8.77,2.5,0.1,-0.17,-0.25
2021,3,24,1.31,0.02,98.91,131.31,28.15,3.23,26.18,8.7,2.47,0.1,-0.22,-0.29
2021,3,25,1.39,0.0,98.92,124.69,28.24,2.99,26.42,8.64,2.43,0.1,-0.27,-0.32
2021,3,26,3.01,0.02,98.72,217.69,29.69,3.25,28.63,8.59,2.42,0.1,-0.27,-0.35
2021,3,27,0.8,0.0,98.46,263.5,30.7,4.27,30.79,8.54,2.42,0.1,-0.28,-0.37
2021,3,28,0.71,0.0,98.25,259.19,31.4,4.49,30.98,8.49,2.41,0.1,-0.28,-0.4
2021,3,29,5.8,0.0,98.06,237.0,33.34,4.55,32.19,8.45,2.4,0.1,-0.28,-0.41
2021,3,30,4.3,0.0,97.98,270.75,32.34,4.85,31.3,8.42,2.4,0.1,-0.27,-0.43
2021,3,31,-7.79,0.0,97.91,285.38,30.08,6.45,29.31,8.38,2.39,0.1,-0.27,-0.45
2021,4,1,-8.43,0.0,97.95,205.69,30.54,3.11,29.24,8.36,2.39,0.1,-0.27,-0.44
2021,4,2,-7.68,0.0,97.98,165.06,30.62,2.34,29.59,8.33,2.39,0.1,-0.26,-0.44
2021,4,3,-7.1,0.0,98.19,148.31,31.23,4.17,30.04,8.31,2.38,0.1,-0.26,-0.43
2021,4,4,-3.78,0.0,98.3,199.69,31.94,2.41,31.19,8.34,2.38,0.1,-0.26,-0.41
2021,4,5,4.1,0.0,98.29,236.44,32.92,4.43,31.77,8.37,2.39,0.1,-0.26,-0.39
2021,4,6,7.81,0.0,98.25,240.69,33.48,4.61,32.03,8.39,2.39,0.1,-0.25,-0.37
2021,4,7,6.39,0.0,98.39,232.0,32.77,3.58,31.19,8.35,2.38,0.1,-0.26,-0.4
2021,4,8,-3.99,0.0,98.39,181.75,31.35,4.75,29.31,8.3,2.38,0.1,-0.26,-0.42
2021,4,9,-7.17,0.0,98.38,140.19,31.45,5.26,29.16,8.26,2.37,0.1,-0.26,-0.44
2021,4,10,-4.19,0.0,98.47,117.56,32.51,3.45,30.45,8.27,2.38,0.1,-0.26,-0.43
2021,4,11,-3.54,0.0,98.53,83.5,33.55,4.16,31.69,8.28,2.39,0.1,-0.25,-0.42
2021,4,12,-2.51,0.0,98.54,154.25,34.4,2.98,32.53,8.29,2.39,0.1,-0.24,-0.42
2021,4,13,-1.55,0.0,98.49,248.75,34.11,4.04,32.59,8.32,2.4,0.1,-0.23,-0.39
2021,4,14,0.65,0.0,98.44,256.19,33.67,3.66,31.78,8.34,2.41,0.1,-0.22,-0.37
2021,4,15,4.21,0.0,98.4,243.94,33.25,3.77,31.37,8.36,2.42,0.1,-0.2,-0.35
2021,4,16,10.71,0.0,98.24,263.44,33.39,3.63,31.49,8.36,2.42,0.1,-0.2,-0.35
2021,4,17,8.52,0.0,98.45,186.75,33.8,3.3,31.14,8.36,2.42,0.1,-0.2,-0.34
2021,4,18,3.7,0.0,98.57,199.06,34.54,2.72,32.37,8.36,2.41,0.1,-0.2,-0.34
2021,4,19,4.27,0.0,98.2,268.75,34.6,2.59,32.97,8.39,2.42,0.1,-0.19,-0.32
2021,4,20,10.04,0.01,98.04,236.81,31.41,8.02,30.56,8.42,2.42,0.1,-0.18,-0.3
2021,4,21,9.79,0.0,98.37,183.69,31.65,5.91,29.02,8.45,2.42,0.1,-0.18,-0.27
2021,4,22,5.73,0.0,98.36,181.38,33.4,2.15,31.1,8.42,2.41,0.1,-0.18,-0.29
2021,4,23,10.02,0.0,98.22,227.25,34.62,4.29,32.14,8.39,2.4,0.1,-0.19,-0.3
2021,4,24,0.55,0.0,98.5,46.75,33.1,3.78,30.79,8.36,2.4,0.1,-0.2,-0.32
2021,4,25,-0.49,0.0,98.48,120.56,34.33,3.48,31.8,8.32,2.4,0.1,-0.2,-0.34
2021,4,26,-7.25,0.0,98.3,221.0,35.02,2.88,33.53,8.29,2.4,0.1,-0.2,-0.36
2021,4,27,-3.27,0.0,98.25,271.81,35.44,1.91,34.23,8.26,2.39,0.1,-0.2,-0.39
2021,4,28,3.61,0.0,98.35,296.12,36.5,1.8,34.14,8.4,2.46,0.1,-0.16,-0.32
2021,4,29,7.79,0.0,98.35,241.06,38.33,8.72,35.16,8.53,2.53,0.1,-0.11,-0.26
2021,4,30,8.75,0.0,98.19,188.0,38.34,6.01,35.73,8.67,2.6,0.1,-0.06,-0.2
2021,5,1,8.57,0.0,98.17,211.88,37.55,6.22,35.14,8.66,2.59,0.1,-0.09,-0.2
2021,5,2,9.48,0.06,98.24,239.69,34.56,4.38,33.08,8.66,2.58,0.1,-0.11,-0.19
2021,5,3,7.65,0.0,98.15,256.06,35.94,3.27,33.59,8.65,2.57,0.1,-0.13,-0.19
2021,5,4,10.38,0.0,98.07,244.69,35.9,4.64,33.66,8.77,2.56,0.1,-0.13,-0.15
2021,5,5,9.33,0.0,98.09,251.62,36.5,2.64,33.76,8.88,2.56,0.11,-0.13,-0.11
2021,5,6,9.48,1.16,98.07,246.06,36.92,3.33,34.45,9.0,2.55,0.11,-0.13,-0.07
2021,5,7,11.4,1.53,98.26,197.25,37.72,4.52,34.69,8.88,2.51,0.11,-0.16,-0.13
2021,5,8,8.5,0.07,98.17,169.88,37.83,4.43,34.8,8.76,2.48,0.1,-0.2,-0.18
2021,5,9,8.88,0.17,97.93,183.62,37.64,3.23,35.44,8.64,2.44,0.1,-0.23,-0.24
2021,5,10,10.5,0.33,97.87,247.5,37.79,3.8,35.43,9.47,3.04,0.12,0.29,0.09
2021,5,11,13.52,0.16,97.87,248.56,37.85,4.82,35.05,10.3,3.65,0.13,0.8,0.43
2021,5,12,14.9,2.91,97.71,235.69,37.19,4.21,34.48,11.13,4.25,0.14,1.32,0.76
2021,5,13,16.57,2.64,97.68,243.0,35.52,7.05,33.55,11.27,3.76,0.14,0.88,0.77
2021,5,14,16.5,0.07,97.69,239.69,37.26,3.95,34.36,11.41,3.28,0.14,0.45,0.77
2021,5,15,15.64,0.01,97.74,74.56,37.66,3.65,35.05,11.55,2.8,0.13,0.01,0.78
