Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SUSMA,SSMA,SMP
2020,10,4,22.87,20.65,95.19,46.75,24.2,2.28,24.35,144.45,25.27,0.57,0.7,1.0
2020,10,5,22.93,5.23,95.16,56.81,24.82,1.89,24.81,144.44,25.27,0.58,0.72,1.0
2020,10,6,23.45,9.43,95.2,73.06,24.47,2.84,24.56,144.16,25.05,0.58,0.68,1.0
2020,10,7,23.29,5.41,95.36,113.0,25.12,1.83,25.05,143.88,24.83,0.58,0.65,0.99
2020,10,8,23.41,0.43,95.45,134.12,25.7,1.55,25.51,143.61,24.61,0.57,0.61,0.99
2020,10,9,23.42,0.09,95.48,151.56,26.26,1.71,25.99,143.74,24.74,0.6,0.67,0.99
2020,10,10,23.31,11.6,95.35,145.94,24.86,1.59,24.93,143.86,24.87,0.62,0.73,0.99
2020,10,11,23.03,7.16,95.17,86.25,24.94,3.5,24.88,143.99,25.01,0.65,0.8,0.99
2020,10,12,23.08,13.92,95.0,63.38,24.43,4.09,24.52,144.11,25.08,0.68,0.84,0.99
2020,10,13,23.5,10.5,94.92,80.69,24.51,3.74,24.8,144.24,25.16,0.7,0.88,1.0
2020,10,14,23.51,10.49,95.02,117.44,24.57,4.74,24.76,144.36,25.24,0.72,0.92,1.0
2020,10,15,23.34,6.0,95.14,117.5,25.53,1.86,25.3,144.05,24.95,0.74,0.9,0.99
2020,10,16,23.21,2.54,95.19,126.44,25.15,1.89,25.02,143.74,24.66,0.75,0.87,0.99
2020,10,17,22.88,0.14,95.31,102.25,25.4,1.68,25.15,143.43,24.36,0.76,0.85,0.99
2020,10,18,22.92,0.89,95.34,77.56,25.32,2.06,25.4,143.5,24.56,0.79,0.93,0.99
2020,10,19,22.33,2.28,95.32,84.5,24.55,2.81,24.44,143.57,24.75,0.83,1.02,0.99
2020,10,20,22.56,2.12,95.31,71.31,24.69,1.84,24.78,143.64,24.95,0.87,1.1,0.99
2020,10,21,23.05,4.48,95.28,42.06,24.64,5.05,24.82,142.5,23.78,0.86,0.93,0.98
2020,10,22,22.95,2.57,95.13,181.56,23.86,3.66,23.97,141.37,22.62,0.86,0.75,0.96
2020,10,23,22.19,0.05,95.22,321.25,24.19,2.45,24.12,140.23,21.46,0.85,0.58,0.95
2020,10,24,20.24,0.0,95.48,312.75,23.33,2.44,23.69,137.57,20.78,0.81,0.52,0.93
2020,10,25,20.39,0.0,95.68,150.44,23.51,1.62,23.78,134.91,20.11,0.76,0.46,0.91
2020,10,26,20.47,0.0,95.77,28.62,23.12,2.64,23.34,132.25,19.43,0.72,0.39,0.89
2020,10,27,18.17,0.0,95.75,136.94,21.25,2.83,21.86,129.44,18.95,0.68,0.37,0.87
2020,10,28,17.18,0.0,95.84,28.75,20.73,2.73,21.7,126.62,18.48,0.64,0.35,0.85
2020,10,29,17.0,0.0,95.82,93.88,20.39,2.51,21.23,123.8,18.0,0.61,0.34,0.83
2020,10,30,17.7,0.0,95.75,278.38,20.76,2.71,21.29,120.74,17.5,0.57,0.29,0.81
2020,10,31,18.41,0.0,95.71,194.69,21.29,1.73,21.42,117.69,16.99,0.53,0.25,0.79
2020,11,1,20.12,0.0,95.78,145.19,22.4,1.43,22.25,114.63,16.48,0.49,0.21,0.77
2020,11,2,20.24,0.08,95.88,98.75,22.4,2.0,22.46,111.93,16.21,0.46,0.21,0.75
2020,11,3,19.73,0.01,95.9,89.69,22.31,1.7,22.81,109.24,15.93,0.43,0.22,0.73
2020,11,4,20.05,0.0,95.85,107.31,22.87,1.21,23.06,106.54,15.65,0.41,0.22,0.72
2020,11,5,20.07,0.0,95.95,140.75,22.52,1.98,22.83,104.15,15.2,0.39,0.2,0.7
2020,11,6,18.43,0.0,96.14,53.38,21.31,1.23,21.81,101.76,14.75,0.37,0.17,0.68
2020,11,7,16.05,0.0,96.21,103.75,19.15,1.62,19.99,99.38,14.3,0.36,0.14,0.67
2020,11,8,14.12,0.0,96.22,124.62,17.37,1.44,18.58,96.66,14.04,0.33,0.15,0.65
2020,11,9,14.26,0.0,96.07,89.5,17.01,1.81,18.12,93.94,13.77,0.3,0.16,0.63
2020,11,10,16.66,0.24,95.93,63.56,18.51,2.04,19.13,91.22,13.5,0.28,0.16,0.61
2020,11,11,19.72,1.5,96.0,83.62,21.2,3.72,21.23,89.04,13.1,0.27,0.14,0.6
2020,11,12,19.58,0.38,96.13,79.69,21.65,2.3,21.69,86.87,12.69,0.26,0.11,0.58
2020,11,13,18.72,0.0,96.06,61.94,20.68,1.98,21.01,84.7,12.28,0.25,0.09,0.57
2020,11,14,17.91,0.0,95.96,71.69,20.24,2.38,20.85,82.51,11.96,0.23,0.08,0.55
2020,11,15,17.99,0.0,96.0,86.62,20.21,2.26,20.62,80.32,11.64,0.22,0.06,0.54
2020,11,16,18.97,0.0,96.0,82.5,20.97,2.35,21.65,78.13,11.32,0.21,0.05,0.52
2020,11,17,19.16,0.0,95.91,46.56,21.25,1.88,22.04,76.11,11.17,0.19,0.08,0.51
2020,11,18,18.55,0.0,95.91,201.19,21.63,1.8,22.07,74.1,11.03,0.18,0.11,0.5
2020,11,19,18.15,0.0,95.87,203.88,21.14,1.7,22.15,72.08,10.88,0.17,0.14,0.48
2020,11,20,18.65,0.22,95.89,251.31,21.38,2.4,22.78,70.61,10.66,0.18,0.14,0.48
2020,11,21,19.33,2.49,95.91,231.5,21.1,3.05,21.54,69.14,10.43,0.18,0.14,0.47
2020,11,22,15.58,0.17,96.08,113.38,18.55,1.52,18.68,67.68,10.2,0.19,0.14,0.46
2020,11,23,13.65,0.0,96.11,41.38,17.48,1.85,18.01,66.47,10.24,0.2,0.2,0.45
2020,11,24,14.94,0.0,96.07,63.75,17.37,0.82,17.82,65.27,10.28,0.21,0.25,0.44
2020,11,25,14.73,0.0,96.02,77.62,17.58,1.98,17.87,64.06,10.32,0.22,0.31,0.44
2020,11,26,15.67,1.05,96.09,102.19,17.69,2.31,18.07,63.09,9.96,0.23,0.26,0.43
2020,11,27,16.05,0.41,96.18,69.19,18.23,4.06,18.62,62.12,9.59,0.25,0.22,0.42
2020,11,28,13.64,0.0,96.23,58.31,17.34,1.77,18.26,61.14,9.23,0.26,0.18,0.41
2020,11,29,14.16,0.0,96.19,63.31,17.67,1.41,19.08,59.8,8.98,0.26,0.14,0.4
2020,11,30,13.99,0.0,96.14,46.56,17.28,1.26,18.8,58.46,8.73,0.25,0.11,0.39
2020,12,1,14.15,0.0,96.17,68.06,17.3,1.3,18.96,57.12,8.48,0.25,0.08,0.38
2020,12,2,14.35,0.0,96.04,129.81,16.89,1.68,18.65,55.96,8.31,0.25,0.07,0.38
2020,12,3,14.13,0.0,95.98,95.69,16.4,2.64,18.21,54.81,8.14,0.24,0.07,0.37
2020,12,4,12.15,0.0,95.92,66.81,15.88,1.36,17.78,53.65,7.97,0.24,0.06,0.36
2020,12,5,11.94,0.0,95.99,63.75,15.74,1.27,17.86,52.44,7.78,0.23,0.04,0.35
2020,12,6,12.04,0.0,96.12,68.44,15.81,1.14,17.87,51.23,7.58,0.22,0.02,0.34
2020,12,7,13.19,0.0,96.24,41.25,16.34,2.06,18.51,50.02,7.39,0.2,-0.0,0.34
2020,12,8,13.18,0.0,96.23,222.38,16.54,2.04,18.52,48.98,7.26,0.19,-0.01,0.33
2020,12,9,13.33,0.0,96.1,138.81,16.59,1.84,18.62,47.95,7.14,0.18,-0.02,0.32
2020,12,10,12.47,0.0,96.02,95.75,16.67,1.73,19.05,46.92,7.01,0.17,-0.03,0.32
2020,12,11,13.06,0.0,96.04,206.12,16.85,1.85,18.8,46.05,6.89,0.16,-0.04,0.31
2020,12,12,13.12,0.0,95.98,90.38,17.08,2.19,18.72,45.18,6.76,0.14,-0.05,0.3
2020,12,13,13.08,0.0,95.88,107.12,17.8,1.78,19.07,44.31,6.64,0.13,-0.07,0.3
2020,12,14,14.55,0.0,95.94,85.81,18.58,1.09,19.62,43.65,6.57,0.13,-0.06,0.29
2020,12,15,16.27,0.0,96.1,89.0,19.16,0.98,19.62,42.99,6.5,0.12,-0.06,0.29
2020,12,16,16.42,0.0,96.2,71.31,19.34,1.0,19.72,42.33,6.43,0.11,-0.06,0.28
2020,12,17,16.55,0.0,96.13,111.69,19.24,2.1,19.6,41.97,6.4,0.12,-0.05,0.28
2020,12,18,14.84,0.0,96.15,97.38,17.93,1.91,18.15,41.6,6.38,0.13,-0.04,0.28
2020,12,19,11.48,0.0,96.25,21.31,15.53,1.8,15.87,41.24,6.36,0.14,-0.04,0.28
2020,12,20,6.75,0.0,96.27,222.56,13.46,1.91,14.35,40.55,6.21,0.11,-0.07,0.27
2020,12,21,6.06,0.0,96.12,287.12,12.69,2.09,14.19,39.86,6.06,0.09,-0.1,0.27
2020,12,22,6.94,0.0,96.03,216.31,13.44,1.84,15.16,39.16,5.92,0.07,-0.13,0.26
2020,12,23,7.19,0.0,95.94,128.94,14.09,1.96,16.12,38.45,5.8,0.04,-0.15,0.26
2020,12,24,8.52,0.0,95.91,174.75,14.73,2.13,16.43,37.74,5.68,0.02,-0.17,0.25
2020,12,25,9.06,0.0,96.0,137.88,14.83,2.18,16.19,37.03,5.57,-0.01,-0.2,0.25
2020,12,26,8.91,0.0,96.05,35.12,14.45,1.91,15.98,36.36,5.47,-0.04,-0.21,0.24
2020,12,27,7.51,0.0,95.98,233.38,14.23,1.74,15.94,35.68,5.36,-0.06,-0.23,0.24
2020,12,28,7.37,0.0,95.91,174.94,15.09,2.44,16.94,35.01,5.26,-0.09,-0.25,0.24
2020,12,29,9.35,0.0,95.95,58.75,15.8,3.05,17.55,34.16,5.14,-0.13,-0.26,0.23
2020,12,30,11.13,0.0,96.04,114.69,16.42,1.7,17.41,33.31,5.01,-0.17,-0.28,0.22
2020,12,31,11.3,0.0,96.07,37.06,16.61,1.45,17.57,32.47,4.88,-0.21,-0.3,0.22
2021,1,1,11.55,0.0,96.1,72.38,17.01,1.59,18.13,31.94,4.82,-0.22,-0.29,0.21
2021,1,2,10.82,0.0,96.09,54.5,16.68,2.2,18.04,31.42,4.76,-0.23,-0.29,0.21
2021,1,3,9.78,0.0,95.93,84.81,17.26,1.85,18.7,30.89,4.7,-0.24,-0.28,0.21
2021,1,4,9.89,0.0,95.96,111.62,17.37,2.08,18.09,30.54,4.65,-0.23,-0.27,0.21
2021,1,5,9.76,0.0,95.98,110.94,18.39,2.51,18.94,30.18,4.6,-0.22,-0.26,0.2
2021,1,6,10.96,0.0,95.9,116.62,20.02,1.7,20.8,29.83,4.55,-0.22,-0.25,0.2
2021,1,7,12.86,0.0,95.77,111.44,21.52,1.81,22.15,29.45,4.48,-0.21,-0.25,0.2
2021,1,8,12.12,0.0,95.74,135.25,21.66,2.43,22.05,29.07,4.41,-0.2,-0.25,0.2
2021,1,9,11.33,0.0,95.77,116.88,20.87,2.18,21.18,28.69,4.34,-0.2,-0.25,0.19
2021,1,10,11.97,0.0,95.83,224.0,21.34,2.1,21.39,28.44,4.34,-0.19,-0.21,0.19
2021,1,11,14.85,0.0,95.93,165.88,22.2,3.62,22.21,28.19,4.35,-0.17,-0.18,0.19
2021,1,12,13.87,0.0,95.97,61.0,21.54,1.33,21.44,27.94,4.35,-0.16,-0.15,0.19
2021,1,13,11.7,0.0,95.96,156.25,19.92,1.88,19.79,27.56,4.23,-0.14,-0.18,0.19
2021,1,14,8.48,0.0,95.95,160.31,18.31,2.22,18.63,27.18,4.11,-0.11,-0.21,0.18
2021,1,15,5.84,0.0,95.85,158.5,17.43,3.89,17.99,26.79,3.98,-0.09,-0.25,0.18
2021,1,16,3.68,0.0,95.76,196.94,17.05,2.83,18.41,26.13,3.89,-0.13,-0.26,0.18
2021,1,17,4.32,0.0,95.9,53.06,17.44,1.8,18.4,25.46,3.8,-0.18,-0.28,0.17
2021,1,18,12.13,0.0,95.98,159.0,19.15,1.57,18.84,24.79,3.71,-0.22,-0.3,0.17
2021,1,19,10.43,0.0,95.87,206.69,18.81,3.25,19.2,24.31,3.63,-0.23,-0.32,0.16
2021,1,20,11.56,0.0,95.84,266.5,20.42,3.3,20.78,23.83,3.55,-0.25,-0.34,0.16
2021,1,21,11.61,0.0,95.86,194.81,20.41,2.96,20.44,23.34,3.47,-0.26,-0.36,0.16
2021,1,22,3.72,0.0,95.93,153.44,18.42,2.8,18.66,22.87,3.42,-0.28,-0.36,0.15
2021,1,23,4.65,0.0,95.86,163.69,18.6,2.5,19.42,22.4,3.37,-0.29,-0.36,0.15
2021,1,24,7.98,0.0,95.9,219.69,19.76,1.69,20.55,21.93,3.32,-0.31,-0.36,0.15
2021,1,25,8.39,0.0,95.95,174.06,20.15,3.94,21.02,21.79,3.46,-0.3,-0.26,0.15
2021,1,26,10.65,0.0,95.94,153.25,20.42,3.55,20.61,21.65,3.6,-0.29,-0.16,0.15
2021,1,27,12.08,0.0,95.99,161.62,20.81,3.14,20.57,21.51,3.74,-0.28,-0.05,0.15
2021,1,28,13.94,0.0,96.05,159.88,21.31,2.18,20.62,21.61,3.62,-0.25,-0.1,0.15
2021,1,29,14.52,0.53,96.05,182.56,21.05,1.64,20.43,21.7,3.51,-0.21,-0.15,0.15
2021,1,30,12.46,0.17,96.04,225.5,20.1,3.85,19.64,21.8,3.4,-0.17,-0.19,0.15
2021,1,31,3.6,0.0,96.16,140.62,18.48,3.8,17.92,21.79,3.41,-0.15,-0.18,0.15
2021,2,1,-1.05,0.0,96.32,143.94,17.06,2.4,17.3,21.77,3.42,-0.14,-0.16,0.15
2021,2,2,-0.17,0.0,96.27,96.69,17.13,3.24,18.25,21.76,3.42,-0.12,-0.15,0.15
2021,2,3,0.53,0.0,96.18,44.94,17.59,3.52,19.12,21.67,3.4,-0.12,-0.15,0.15
2021,2,4,0.79,0.0,96.13,60.06,17.99,2.99,19.76,21.57,3.38,-0.11,-0.15,0.15
2021,2,5,2.33,0.0,96.0,214.94,18.84,2.13,19.59,21.48,3.35,-0.11,-0.15,0.14
2021,2,6,5.67,0.0,95.96,242.19,19.11,1.96,19.05,21.11,3.29,-0.14,-0.17,0.14
2021,2,7,6.29,0.0,96.04,52.31,19.57,2.3,19.63,20.74,3.23,-0.17,-0.2,0.14
2021,2,8,3.46,0.0,96.14,119.12,18.73,3.02,18.89,20.36,3.18,-0.2,-0.22,0.14
2021,2,9,1.69,0.0,96.03,250.56,19.08,2.62,20.07,20.24,3.16,-0.2,-0.23,0.14
2021,2,10,2.23,0.0,95.87,229.25,19.98,2.95,21.15,20.11,3.14,-0.21,-0.25,0.14
2021,2,11,5.97,0.0,95.84,110.12,20.68,2.31,20.44,19.98,3.11,-0.22,-0.26,0.14
2021,2,12,11.3,0.0,95.9,210.38,22.73,2.63,21.4,19.86,3.09,-0.24,-0.27,0.13
2021,2,13,10.3,0.0,95.94,217.38,23.05,2.47,22.12,19.74,3.06,-0.25,-0.29,0.13
2021,2,14,8.55,0.0,95.92,258.0,22.21,3.09,22.2,19.61,3.04,-0.27,-0.3,0.13
2021,2,15,8.15,0.0,95.83,215.94,22.38,3.76,22.77,19.54,3.22,-0.28,-0.24,0.13
2021,2,16,9.12,0.01,95.77,182.31,24.0,2.23,23.75,19.48,3.41,-0.28,-0.17,0.13
2021,2,17,11.44,0.01,95.86,75.75,24.41,1.53,23.48,19.41,3.59,-0.29,-0.11,0.14
2021,2,18,12.21,2.47,96.08,54.0,23.44,1.48,22.8,19.76,3.49,-0.27,-0.16,0.14
2021,2,19,11.69,0.05,96.2,27.31,22.94,2.51,21.86,20.12,3.39,-0.24,-0.21,0.14
2021,2,20,11.38,0.0,96.16,75.81,23.19,2.08,22.16,20.48,3.29,-0.22,-0.26,0.14
2021,2,21,11.3,0.0,96.13,90.44,23.6,3.39,22.76,20.33,3.2,-0.24,-0.3,0.14
2021,2,22,7.98,0.0,96.08,270.88,22.9,3.62,22.8,20.17,3.11,-0.27,-0.33,0.14
2021,2,23,4.81,0.0,95.92,330.94,22.96,4.63,23.23,20.02,3.02,-0.3,-0.37,0.14
2021,2,24,2.43,0.0,95.8,330.88,23.44,3.6,23.93,19.58,2.95,-0.34,-0.39,0.13
2021,2,25,2.3,0.0,95.72,324.88,24.05,2.59,24.49,19.13,2.88,-0.38,-0.41,0.13
2021,2,26,3.95,0.0,95.54,300.94,24.8,3.3,24.99,18.68,2.82,-0.42,-0.44,0.13
2021,2,27,3.9,0.0,95.52,314.94,25.33,3.57,25.46,18.45,2.83,-0.44,-0.44,0.12
2021,2,28,3.14,0.0,95.6,272.38,26.04,3.61,26.37,18.21,2.85,-0.46,-0.44,0.12
2021,3,1,5.45,0.0,95.81,213.31,27.05,3.66,26.8,17.98,2.87,-0.48,-0.44,0.12
2021,3,2,3.1,0.0,95.85,233.44,26.52,4.58,26.59,17.8,2.81,-0.5,-0.47,0.12
2021,3,3,-0.32,0.0,95.84,143.0,25.66,2.04,24.98,17.62,2.75,-0.52,-0.49,0.12
2021,3,4,-2.27,0.0,95.87,203.06,25.49,3.49,25.64,17.45,2.69,-0.54,-0.51,0.12
2021,3,5,-0.38,0.0,95.82,245.88,25.51,5.82,26.22,17.25,2.68,-0.55,-0.51,0.12
2021,3,6,-0.42,0.0,95.82,255.25,25.98,2.84,25.51,17.05,2.67,-0.57,-0.52,0.12
2021,3,7,-2.65,0.0,95.83,172.0,26.31,3.37,26.83,16.84,2.66,-0.58,-0.52,0.11
2021,3,8,5.99,0.0,95.87,216.12,27.26,2.79,26.08,16.81,2.68,-0.59,-0.52,0.11
2021,3,9,9.19,0.0,95.87,224.12,27.87,2.46,26.65,16.77,2.7,-0.59,-0.52,0.11
2021,3,10,8.73,0.0,95.85,210.38,28.6,1.78,27.44,16.73,2.72,-0.6,-0.52,0.11
2021,3,11,11.97,0.19,95.84,168.69,30.17,2.15,28.3,16.74,2.72,-0.6,-0.51,0.11
2021,3,12,11.34,0.58,95.96,167.38,30.01,3.12,28.37,16.76,2.72,-0.6,-0.51,0.11
2021,3,13,8.7,0.46,95.99,200.25,29.14,3.46,27.4,16.77,2.72,-0.6,-0.5,0.11
2021,3,14,10.69,0.0,95.86,209.94,28.96,3.05,27.01,16.64,2.68,-0.6,-0.51,0.11
2021,3,15,8.85,0.0,95.75,217.69,28.51,4.52,27.17,16.5,2.64,-0.6,-0.52,0.11
2021,3,16,4.2,0.0,95.75,64.06,28.25,4.94,27.64,16.36,2.59,-0.6,-0.53,0.11
2021,3,17,8.03,0.07,95.66,228.0,29.4,3.73,28.21,16.3,2.59,-0.6,-0.53,0.11
2021,3,18,8.05,0.01,95.69,137.25,28.82,3.63,28.37,16.24,2.58,-0.6,-0.53,0.11
2021,3,19,5.65,0.0,95.62,230.25,29.23,3.84,28.85,16.17,2.57,-0.6,-0.53,0.11
2021,3,20,9.02,0.05,95.51,310.12,29.17,3.76,28.54,16.04,2.56,-0.6,-0.53,0.11
2021,3,21,8.4,0.0,95.53,284.62,30.37,2.41,28.83,15.91,2.55,-0.6,-0.52,0.11
2021,3,22,7.2,0.02,95.7,155.88,31.71,2.42,30.28,15.78,2.54,-0.6,-0.52,0.11
2021,3,23,9.8,0.11,95.77,137.44,32.55,1.43,30.83,15.76,2.57,-0.6,-0.52,0.11
2021,3,24,8.69,0.03,95.74,137.44,32.05,3.55,30.76,15.74,2.6,-0.61,-0.52,0.11
2021,3,25,7.44,0.0,95.63,146.5,32.15,3.16,30.68,15.72,2.64,-0.61,-0.51,0.11
2021,3,26,8.32,0.0,95.59,226.12,32.56,3.31,30.8,15.65,2.58,-0.62,-0.53,0.11
2021,3,27,9.2,0.03,95.54,218.25,32.48,2.48,30.51,15.58,2.52,-0.62,-0.55,0.11
2021,3,28,8.77,0.0,95.43,210.88,31.56,2.07,29.78,15.51,2.46,-0.63,-0.57,0.11
2021,3,29,6.39,0.0,95.32,256.5,31.37,4.6,30.37,15.4,2.46,-0.65,-0.57,0.11
2021,3,30,1.33,0.0,95.09,269.81,31.54,5.47,30.94,15.3,2.46,-0.66,-0.57,0.1
2021,3,31,-1.46,0.0,94.92,284.0,31.97,3.02,31.05,15.2,2.46,-0.67,-0.57,0.1
2021,4,1,-0.58,0.0,94.95,248.88,31.27,2.76,30.5,15.54,2.58,-0.66,-0.55,0.11
2021,4,2,7.46,0.0,95.14,203.19,31.98,4.18,30.63,15.88,2.69,-0.64,-0.52,0.11
2021,4,3,14.94,0.8,95.3,158.56,32.44,2.89,30.22,16.22,2.81,-0.62,-0.49,0.11
2021,4,4,12.22,0.9,95.44,209.62,31.98,2.49,29.89,16.31,2.77,-0.63,-0.51,0.11
2021,4,5,11.64,0.05,95.55,168.44,31.85,3.28,29.39,16.4,2.73,-0.63,-0.53,0.11
2021,4,6,11.35,0.0,95.56,201.31,32.34,3.8,29.95,16.49,2.7,-0.64,-0.55,0.11
2021,4,7,11.78,0.0,95.54,212.38,32.83,2.74,30.71,17.09,3.02,-0.6,-0.46,0.12
2021,4,8,13.19,0.04,95.39,223.81,33.09,5.27,31.07,17.69,3.35,-0.57,-0.37,0.12
2021,4,9,13.67,0.17,95.42,212.62,34.25,4.92,31.27,18.29,3.68,-0.53,-0.28,0.13
2021,4,10,15.25,1.14,95.65,148.56,33.03,3.58,30.35,19.02,3.59,-0.5,-0.33,0.13
2021,4,11,13.63,0.1,95.77,179.75,33.76,2.7,31.02,19.75,3.5,-0.47,-0.37,0.14
2021,4,12,12.67,0.5,95.78,195.12,33.49,3.64,30.87,20.48,3.41,-0.44,-0.41,0.14
2021,4,13,11.93,0.05,95.7,191.81,33.31,1.68,30.93,20.59,3.4,-0.45,-0.43,0.14
2021,4,14,11.97,0.34,95.63,224.88,33.02,3.75,30.63,20.69,3.38,-0.47,-0.44,0.14
2021,4,15,12.72,1.19,95.56,236.44,32.15,3.73,30.06,20.8,3.37,-0.48,-0.46,0.14
2021,4,16,13.4,1.24,95.53,220.31,31.92,5.5,29.58,20.61,3.36,-0.51,-0.47,0.14
2021,4,17,14.78,0.0,95.59,205.31,32.76,3.88,30.18,20.43,3.34,-0.54,-0.49,0.14
2021,4,18,14.89,0.01,95.62,206.62,33.01,5.24,30.82,20.25,3.32,-0.57,-0.5,0.14
2021,4,19,12.25,0.28,95.42,215.25,33.3,2.98,31.14,20.39,3.44,-0.58,-0.5,0.14
2021,4,20,12.64,0.61,95.34,206.19,33.72,1.78,31.31,20.52,3.55,-0.59,-0.49,0.14
2021,4,21,14.33,0.43,95.46,242.75,33.78,3.2,31.78,20.66,3.66,-0.59,-0.48,0.14
2021,4,22,14.79,0.44,95.54,289.44,33.67,3.51,31.26,20.45,3.42,-0.62,-0.53,0.14
2021,4,23,11.59,0.04,95.55,101.94,33.62,4.16,31.38,20.24,3.18,-0.64,-0.57,0.14
2021,4,24,9.4,0.19,95.5,227.0,33.7,4.07,31.23,20.02,2.94,-0.66,-0.62,0.14
2021,4,25,11.22,0.0,95.44,222.81,34.16,2.92,31.85,19.61,2.93,-0.69,-0.63,0.13
2021,4,26,12.12,0.0,95.41,224.69,33.8,2.43,31.76,19.19,2.92,-0.71,-0.63,0.13
2021,4,27,7.7,0.0,95.47,223.12,33.51,3.98,31.98,18.77,2.9,-0.73,-0.64,0.13
2021,4,28,9.71,0.0,95.52,227.44,33.52,2.8,31.65,18.7,2.99,-0.74,-0.62,0.13
2021,4,29,12.1,0.02,95.46,204.06,33.56,4.66,31.44,18.64,3.08,-0.74,-0.61,0.13
2021,4,30,12.84,0.32,95.41,220.75,33.49,3.39,31.31,18.57,3.17,-0.75,-0.6,0.13
2021,5,1,13.85,0.27,95.44,208.69,34.85,4.16,31.92,18.99,3.32,-0.74,-0.58,0.13
2021,5,2,15.18,0.81,95.49,257.81,34.33,3.1,32.07,19.41,3.47,-0.73,-0.56,0.13
2021,5,3,14.4,0.32,95.4,242.62,33.75,2.47,31.95,19.83,3.62,-0.72,-0.54,0.14
2021,5,4,14.35,0.46,95.38,214.94,34.32,6.0,31.44,20.57,3.78,-0.7,-0.51,0.14
2021,5,5,15.93,0.45,95.38,198.5,34.26,5.45,31.52,21.31,3.95,-0.67,-0.48,0.15
2021,5,6,16.89,1.02,95.51,172.56,34.55,3.87,31.61,22.06,4.12,-0.65,-0.45,0.15
2021,5,7,17.2,3.81,95.61,185.88,34.37,4.99,31.35,22.62,4.54,-0.63,-0.36,0.16
2021,5,8,19.07,2.16,95.57,202.81,32.62,3.9,30.14,23.19,4.95,-0.6,-0.27,0.17
2021,5,9,18.9,1.48,95.4,214.56,34.14,2.93,31.31,23.75,5.37,-0.57,-0.17,0.17
2021,5,10,19.68,2.81,95.35,208.56,32.58,4.12,30.37,26.27,5.75,-0.46,-0.09,0.19
2021,5,11,21.38,17.41,95.29,238.31,30.56,2.71,29.73,28.78,6.14,-0.35,-0.01,0.21
2021,5,12,19.88,1.81,95.12,257.5,32.83,2.25,31.12,31.29,6.52,-0.23,0.06,0.22
2021,5,13,18.55,3.21,95.04,236.62,33.09,5.59,31.81,32.33,5.99,-0.19,-0.06,0.23
2021,5,14,19.8,12.43,95.09,223.12,31.67,3.13,30.6,33.36,5.46,-0.14,-0.18,0.23
2021,5,15,19.87,0.3,95.22,176.25,32.63,3.48,30.88,34.39,4.92,-0.09,-0.31,0.23
2021,5,16,21.48,0.06,95.35,177.94,32.02,1.84,29.96,33.35,4.72,-0.14,-0.36,0.22
2021,5,17,20.58,0.0,95.37,185.5,32.91,2.41,30.86,32.31,4.51,-0.19,-0.42,0.22
2021,5,18,20.91,0.0,95.31,197.75,33.18,3.49,31.3,31.27,4.3,-0.24,-0.47,0.21
2021,5,19,21.13,0.0,95.19,212.69,32.32,2.41,30.96,31.47,5.2,-0.21,-0.24,0.22
2021,5,20,20.49,0.0,95.15,218.56,32.39,3.66,31.37,31.68,6.09,-0.18,-0.02,0.22
2021,5,21,21.25,0.35,95.15,225.88,32.3,2.81,30.67,31.88,6.98,-0.16,0.21,0.23
2021,5,22,20.76,6.75,95.07,178.75,29.55,4.82,29.36,31.98,7.57,-0.16,0.31,0.23
2021,5,23,16.46,0.04,95.0,206.0,31.56,4.68,30.62,32.09,8.15,-0.16,0.4,0.24
2021,5,24,14.33,0.02,94.93,67.94,31.94,6.7,31.15,32.2,8.74,-0.16,0.5,0.24
2021,5,25,11.44,1.97,94.61,314.81,29.4,7.55,29.4,34.8,8.55,-0.02,0.4,0.26
2021,5,26,14.8,4.65,94.4,321.75,28.87,6.98,28.33,37.41,8.36,0.12,0.31,0.27
2021,5,27,17.12,0.0,94.57,276.12,30.86,7.83,29.92,40.02,8.17,0.26,0.21,0.28
2021,5,28,15.33,0.17,94.93,235.06,33.4,4.36,31.75,40.03,7.57,0.2,0.04,0.28
2021,5,29,19.36,0.0,95.1,197.75,34.06,3.98,32.27,40.05,6.97,0.14,-0.13,0.28
2021,5,30,20.9,5.44,95.05,240.81,33.39,4.02,32.22,40.07,6.37,0.08,-0.31,0.27
2021,5,31,20.87,3.97,94.9,242.25,32.86,5.1,31.82,40.73,7.37,0.05,-0.18,0.28
2021,6,1,22.03,6.43,95.07,250.88,30.95,4.27,30.12,41.38,8.37,0.02,-0.06,0.29
2021,6,2,22.29,8.86,95.22,193.94,29.25,1.51,28.57,42.03,9.36,-0.01,0.06,0.3
2021,6,3,21.51,1.84,95.35,226.5,29.63,1.71,28.58,43.02,8.65,-0.03,-0.1,0.3
2021,6,4,20.43,0.26,95.38,249.25,32.48,2.52,30.51,44.02,7.93,-0.06,-0.26,0.31
2021,6,5,20.33,0.51,95.32,229.25,31.64,2.94,30.65,45.01,7.21,-0.08,-0.42,0.31
2021,6,6,20.3,0.09,95.28,260.88,32.91,4.06,31.23,44.96,8.24,-0.15,-0.34,0.31
2021,6,7,20.01,1.34,95.15,238.75,33.35,3.53,31.81,44.92,9.26,-0.21,-0.27,0.32
